PC1,PC2,PC3,PC4,PC5,PC6,PC7,Bankrupt
2.9447819576854424,0.8170239986619563,-0.7003934602059229,0.40439761736290647,0.6788935872704676,-1.8510703290026669,-0.7176085442298734,1
0.33830591056169684,-1.231929829464879,0.11781690065944525,-1.0805378327891457,0.3443974190379018,0.00345074476045595,-0.2656327115184205,1
1.3680524526232491,-1.3769255685075237,-0.1852276772971367,-0.8634207236693613,-0.12689063396255182,-0.23976518042102385,-0.6633442673634589,1
2.5981392342035057,0.24072486299699478,-1.5518759178191925,-0.3844727576005124,2.0366781371558234,-0.19159507499874676,-1.0903146339361518,1
0.6836295062313672,1.8601967479516024,-0.6414439624273803,0.533720670466584,0.7565162375208515,-0.5700188346550378,-0.8240918919729833,1
3.2180114427896385,0.19628433134656212,-1.3657244418524819,-0.2958392207780388,2.0773344541762833,-0.8542534831294777,-0.720812354231809,1
1.7538590088330481,-0.37428257689979705,0.37484413285280566,-0.10579423881096403,-0.6795996203776152,-1.7466851439429618,0.5593753519385476,0
0.16321776357375356,2.225357658136049,-0.28724441593427663,0.44459975958280784,0.7606094745612904,-0.29815100067604244,-0.687803467064371,0
-0.018477122225029206,0.13946807254040808,-0.3967655516998499,0.6828669558605084,-0.7429733284844359,-0.03115949879663077,0.42321621227266804,0
0.5017245428344059,2.934983236036255,-0.32311326079278635,0.3121202399154567,0.9376472037181813,-0.018946454850221808,0.2767652716952056,0
-0.23878357303457376,1.1664782283706685,0.0005964972329116383,0.5428366931663486,0.6433753327055689,-1.1548965966533131,-1.5900731558432986,0
-0.5822296161015074,-1.324433057272721,0.44827948384166827,-0.6106117444727224,0.43343450233267405,-0.40481944400590286,-0.10796284965357125,0
0.10102452386285489,0.1739285216682586,-0.06018148324467239,-0.11931475260944112,-0.9771594452237894,-0.4831463101022214,0.06677886630612155,0
0.6450566366391554,1.670749542944925,-0.6155976245935599,0.5570368407188893,0.7538615023038878,-0.7395796244378143,-1.040050613124393,0
-0.26711749645061156,0.01831845281967212,-0.20805972832760838,0.22049515741157127,-1.0305004198549657,-0.15022731230527575,-0.22489714361274224,0
-0.5177376618789109,0.6419410180510419,0.5022140031645704,-0.3898087771166871,2.318752389855733,-0.3582175677058508,-0.8919155302649843,0
-0.19731276403947,-1.7116137051593936,-0.2575529981475922,-0.21019765687797706,0.3797610708616184,0.3459650365085604,-0.6291560842631074,0
-0.8875895070318579,-0.8966706058215538,0.5128645349250636,-0.6169857438621159,0.5641154926008435,0.3857336381998123,0.15800577806335414,0
0.534642259013351,2.1609541653345383,-0.3860484812103624,0.22604783962960404,0.5245714063376274,-0.23375168303233132,-0.4519006428122458,0
-1.0318706377161233,-0.9981166209806256,0.9242103548397863,-0.3652619939729941,0.5763635986613935,-0.7641238535433266,0.5326012755544801,0
-0.5447514525566628,-0.5063705996577555,0.2731909552500671,0.19503890745259986,-0.8515739297115443,-1.1328906639813086,-0.2750293875144414,0
-0.2252543401140164,0.4673973594511828,-0.05226529991981507,0.08304828788305814,-0.8702714291940771,-0.13241409232882712,0.3966018224449155,0
-0.187579006318121,1.5512680662505527,0.31703490587199346,0.28128079780174775,0.7759448024808199,-1.2946977494883949,-1.18753921099758,0
0.3787472875081264,-0.07873839249603709,0.15419052821808749,-0.24342535673903648,-1.0949076453182667,-0.7011205235244178,-0.28056778343143635,0
0.6833099464865241,2.0923434134725873,-0.02161826714903514,0.12495292961609654,0.6381171981831283,-0.5978211657537882,-0.95809388857964,0
0.6749292025145028,-1.5460071420337742,-0.1627792049652136,-0.9079333989104074,0.45694569157923226,-0.4247531386535736,-0.16898699599901837,0
-0.6819775598200662,1.2724159654416265,0.4827841356648743,0.6088838365647546,0.90790369436061,-1.4966519495949848,-1.166131358748242,0
-0.8617725360321348,-0.9168218869996169,0.16496225989727925,0.5388662869636335,0.6358210878906604,1.0560360029166904,0.3855454528417492,0
0.009555961223626695,-0.9513030085657621,-0.261432422943118,-0.6614032733383558,0.36303677110717747,0.6802276449570787,-0.08363412407899767,0
2.3508312283053665,1.874183295413046,-0.22784020887906015,0.19865093083616187,0.675373624889675,-0.9357167252525698,-0.1616281746900628,1
1.326751370855583,-0.1396465274967773,0.11909227228816516,-0.26580333128344635,-1.2817313809592992,-0.4613478855909284,-0.5277806037479392,1
0.4133997164034457,1.4248526337485161,0.5628544105599839,0.1384197945946479,0.695239423767411,-1.473652160201041,-1.3556963656248875,0
0.22955230804123208,2.2456888430122968,-0.29819202416967566,0.387680124795511,0.7379214580160235,-0.2991674950858963,-0.6796399312427354,0
0.018554906415147395,0.05439917847750624,-0.4217027181140927,0.618117518525775,-0.7897306793022424,-0.1066342278274531,0.28872955247335125,0
0.5330322887624822,3.1623169607054433,-0.28957333361783294,0.2770570188673409,0.9986526031006727,0.07100123831653331,0.5510574751744636,0
-0.13980944917970786,1.1579771395590952,0.024401445175810287,0.42426797256115056,0.6100980103910549,-1.2390106753686583,-1.6236943942463837,0
0.017547115518155406,-1.4100021287690372,0.35557523827650905,-0.9296125445214253,0.5671172952871136,-0.6035800698307121,0.035574220181301186,0
0.2956131923188958,-0.8574431260854656,-0.0574164745807467,-0.9232334280730101,0.25596725960085137,0.175496401067246,0.016607204811127797,0
0.5195042275600493,1.6687793253540018,-0.5900912302047314,0.6361558709290548,0.7642605654701892,-0.6729261383415617,-1.0442104827236156,0
0.2938486120973403,-0.1569380530503235,-0.6557385607963991,0.38697151228854143,-1.0036003345512032,-0.175002977642489,-0.1951196470245366,0
-0.615716856191633,0.359770241518049,0.6662233535595603,-0.5632279243038314,2.1037054486097575,-0.5395282788136996,-0.9538484964629169,0
-0.11426408948110851,-1.646070919610172,-0.31602719653147077,-0.34798063862687834,0.31280772624272574,0.39393966302317135,-0.6897516910965747,0
-0.5900135096999637,-1.0487073988688638,0.36975914611191896,-0.6638926878755196,0.5643877394344778,0.1450910174531322,0.12777246643868542,0
0.2633210295794527,2.3492903710139346,-0.23903834641358548,0.257298689948604,0.6744255492430775,-0.22393811868749078,-0.6518927940035574,0
-1.0675796370913027,-1.061779290954398,1.0132527894499541,-0.7271054232132643,0.810157050036811,-0.5192076853010956,0.5311057667396131,0
-0.46137929950393614,0.8912543118360441,0.2724688249891241,0.6498866453472939,0.8252493046915421,-1.6876376565429536,-1.6109126213637766,0
-0.27038399004052427,0.5637632230833478,0.01560263922980708,0.07956028132075621,-0.8182107231716459,-0.13523393098427883,0.552369236725607,0
-0.290567045154634,1.5774375743725484,0.39276282761544146,0.293126318894876,0.8185947688963224,-1.3370287575469784,-1.1250099729316834,0
0.36588624168780076,-0.13453227712828827,0.24876313571827421,-0.26530734891401286,-1.1322237504066783,-0.72344307078559,-0.3940939655194095,0
0.39056992633032706,0.48848541764866577,0.03248027439782415,-0.27521257209028516,-1.021438774594753,-0.2427012870077073,0.2423096959105462,0
0.10948102378712375,-1.4872942103514575,0.30195303462307604,-1.0004629162128917,0.4774833838998328,-0.4818210830535123,-0.21020840816447472,0
-0.6443768324572687,1.2360814255995236,0.4558290899355948,0.6209994965728891,0.9115218115974735,-1.5266642366226422,-1.1882494320670227,0
-0.39688334471076564,-1.001938347731569,-7.792828192672742e-05,-0.09263401272002948,0.6974314092701798,0.7242459563680558,0.370439403741642,0
0.014611558179848844,-0.9133400331397491,-0.23764398271845302,-0.6014358582743173,0.2247831553972724,0.4736156447205818,-0.11819372664275787,0
1.4961546510142494,-1.330232888052161,-0.24769963180614554,-1.0778761637801666,0.14105308184368012,0.21998421917591618,-0.5004185725300169,1
1.5795442580401324,1.8340259073558898,0.16979279581351206,0.0958632870598316,0.42476788683696004,-0.5523306993085578,-1.3811223847996,1
-6.045841644626497,2.0906113036542266,-11.669166531197822,-1.702553680747538,3.303642352055871,-5.349939091067489,3.3911524493379686,1
2.6166500742193683,1.6058840012065925,-0.42334733124658985,0.3008225968278667,0.706692097699454,-1.1058409159965379,-0.7861423189499509,1
0.35803812630796916,1.52291421994891,0.5091307764660201,0.13586457431132315,0.7071983483744567,-1.388780033621832,-1.240188551212976,0
0.5085076305593765,2.304079036367414,-0.3171406680281051,0.27463131950907305,0.7510629153672492,-0.39198226642804046,-0.5490887346630973,0
-0.024073024816177936,-0.18261618692549592,-0.4683056916103227,1.2032022096598358,-0.6042737501437476,-0.054825030206457015,0.4389566429104077,0
0.9224352600006068,3.1313867963121793,-0.4837282050140055,0.3215233555741308,1.0851828527626792,-0.07114522994044743,0.796626989003358,0
0.14732798285743112,1.1488891830206156,-0.2105887457167798,0.48637991749833304,0.6249089667592913,-1.1920484339837143,-1.5469288668655248,0
-0.24082923138628695,-0.1623205596822909,0.33567621226124356,-0.14112050718769065,-0.928662100532913,-0.9982946331360069,-0.12451566527077228,0
0.5363611329803857,-1.0267556857203377,-0.11291467262386186,-1.0376356749568123,0.3974048858706754,0.18950866655100984,0.010012443176360665,0
0.29610323492342727,0.28114865110893267,-0.4693466307163395,0.14328490431519003,-0.9201958456652704,-0.14514633384910908,0.2707156968134675,0
0.7714625392565627,-0.18095439052526602,-0.9307921918581823,0.36250661096906356,-0.9664724608953758,-0.28265374815131167,-0.04861625712572322,0
-0.27757523400240447,0.4870496376153419,0.3803644737591712,-0.45049138331377503,2.2619093183456167,-0.5155285621758131,-1.0741054832596166,0
0.04194001895130265,-1.692371347944027,-0.40938312109950564,-0.2678849185797269,0.36696188199312996,0.32369106338487713,-0.5876365814199204,0
-0.05908982354416477,0.268605255978007,0.10973894462276075,-0.11843041868641352,-0.8799869314933159,-0.5760708373654713,0.28752476346156686,0
-0.08517207483736493,2.709953690004172,-0.1374561482037604,0.3983240768310126,0.7665556733195833,0.14103547185558735,-0.22388357667080094,0
-1.1470950942746336,0.4848028574181694,1.0645752698505566,-0.22646660144624187,2.4955364596210385,-0.8448846874886267,-0.7568003634878979,0
-0.6090256401146491,-0.5648950553536779,0.34136544841164623,0.17780870242608732,-0.8519745760640521,-1.220677194810286,-0.3252060418404287,0
-0.4991162289954013,0.6598651378150666,0.11337598571803265,0.09848119437875494,-0.8440875536168939,0.03559209687395222,0.521995294476207,0
-0.36396353422050154,1.5972392687197972,0.33136976401765866,0.34860444211139036,0.8046138308535852,-1.2172361422334521,-1.1746060241319014,0
0.48243309816428165,-1.0298656484051762,0.2348293020128208,-1.1715044756414883,0.2766213536694136,0.22673661477009724,-0.23544350418091753,0
0.44965360057142684,2.0312908042789783,-0.03669301321981095,0.15084881190932123,0.6279484648668933,-0.6069501068961446,-1.0773933238631055,0
-0.11249956104890646,-1.4470675156511479,0.3853753979673079,-1.0369777726914904,0.3981757233812963,-0.3276268229473176,-0.3768078985106984,0
-1.1126375961731079,-0.04317055650066626,0.6580493084769237,0.17002543777322887,-0.7931920736208792,-0.7898413492287945,0.03855225775503503,0
-0.4144870091212901,-1.0948525903149782,-0.08833672270749438,0.30538169731043857,0.7716241403847908,0.9375942456776355,0.41908587379181356,0
-0.10106196174167918,-1.1993864028741144,-0.2793218572068573,-0.4271225562537955,0.37027370847121466,0.6420555579992805,-0.2625706274600832,0
1.1785748008292884,0.5282516510546013,-0.21651020261020976,-0.19571263007889791,-0.7958141477958134,-0.5424960687921273,0.8449383573073039,1
1.0934775168759283,1.4029952872187292,0.2427765516594288,0.23493487676957342,0.8747145318442893,-1.7400292076945276,-0.7847904859554374,0
